2024-04-15 23:32:00	0.0077216939456131355	3898.0	0.9996793227296049	0.00012827090815802975
2024-04-15 23:33:00	0.00836333733248245	3917.5	0.9997447351627313	0.00012763241863433312
2024-04-15 23:34:00	0.008709310293012773	3993.0	0.999686952166291	
2024-04-15 23:35:00	0.008285732681949142	3991.5	0.9998121007140173	
2024-04-15 23:36:00	0.010873643212871919	3915.5	0.9994892095517813	
2024-04-15 23:37:00	0.01226532204259687	3897.0	0.9991660251475494	0.00012830382345393893
2024-04-15 23:38:00	0.009860706118087096	3743.0	0.9989981298423725	0.0005343307507347048
2024-04-15 23:39:00	0.008517309474838886	3646.5	0.9992458521870287	0.00041135335252982314
2024-04-15 23:40:00	0.007935407027027027	3700.0	0.9997972972972973	
2024-04-15 23:41:00	0.008481148773841962	3670.0	0.9998637602179836	
2024-04-15 23:42:00	0.009090588571428571	3500.0	0.9996428571428572	0.00028571428571428574
2024-04-15 23:43:00	0.00955546284562212	3472.0	0.9989199308755761	0.000576036866359447
2024-04-15 23:44:00	0.010026894178376829	3487.0	0.9988528821336392	0.00028677946659019213
2024-04-15 23:45:00	0.009471098674521356	3395.0	0.9991163475699558	
2024-04-15 23:46:00	0.008924891472868218	3354.0	0.999180083482409	0.0001490757304710793
2024-04-15 23:47:00	0.008324033414337788	3292.0	0.9992405832320778	0.00030376670716889426
2024-04-15 23:48:00	0.007818753330271015	3265.5	0.9993875363650283	0.0003062318174858368
2024-04-15 23:49:00	0.007855684914463453	3215.0	0.9993779160186625	0.00031104199066874026
2024-04-15 23:50:00	0.008152430228911885	3189.0	0.9992944496707432	0.00015678896205707118
2024-04-15 23:51:00	0.00876062777444511	3334.0	0.9994001199760048	
2024-04-15 23:52:00	0.009180976297804275	3438.5	0.9993456449033009	
2024-04-15 23:53:00	0.008918954432234432	3412.5	0.9991941391941392	
2024-04-15 23:54:00	0.012246724292101342	3355.0	0.9985842026825633	0.00014903129657228018
2024-04-15 23:55:00	0.012752777261136944	3333.5	0.9982750862456877	0.0002999850007499625
2024-04-15 23:56:00	0.008937844046057426	3430.5	0.9990526162367002	0.00014575134819997084
2024-04-15 23:57:00	0.00834859285411665	3540.5	0.9996469425222426	
2024-04-15 23:58:00	0.008518446944444445	3600.0	0.9998611111111111	
2024-04-15 23:59:00	0.043631357922364965	3619.5	0.9762398121287471	0.017820140903439703
2024-04-16 00:00:00	0.04249784182488731	3660.5	0.976301051768884	0.017757137003141646
2024-04-16 00:01:00	0.009367852791878174	3743.0	0.9997996259684745	0.0001335826876836762
2024-04-16 00:02:00	0.014573878680960783	3684.5	0.9997285927534265	0.00013570362328674176
2024-04-16 00:03:00	0.012403581856100104	3836.0	0.9997393117831074	0.00013034410844629823
2024-04-16 00:04:00	0.007643741776101938	3845.5	1.0	
2024-04-16 00:05:00	0.010782916298342542	3620.0	0.9995165745856354	0.00027624309392265195
2024-04-16 00:06:00	0.013062568119139547	3626.0	0.9988968560397132	0.0002757859900717044
2024-04-16 00:07:00	0.009492533893709328	3688.0	0.9991187635574837	0.00027114967462039046
2024-04-16 00:08:00	0.006847273265993266	3712.5	0.9997306397306397	0.00026936026936026934
2024-04-16 00:09:00	0.007047958690039407	3679.5	0.9999320559858677	
2024-04-16 00:10:00	0.007591019778370038	3564.5	0.9995791836162154	0.00028054425585636136
2024-04-16 00:11:00	0.007531117802585194	3404.0	0.999412455934195	0.00044065804935370154
2024-04-16 00:12:00	0.008618191149909693	3322.0	0.9996237206502108	0.00030102347983142685
2024-04-16 00:13:00	0.008441139749702026	3356.0	0.9997765196662693	0.00014898688915375446
2024-04-16 00:14:00	0.00677286594256807	3360.5	0.9995536378515102	0.00029757476565987203
2024-04-16 00:15:00	0.0066648377403846154	3328.0	0.9996243990384616	0.00030048076923076925
2024-04-16 00:16:00	0.006632156106247218	3369.5	1.0	
2024-04-16 00:17:00	0.006704927781192378	3254.0	1.0	
2024-04-16 00:18:00	0.006642741702741702	3118.5	1.0	
2024-04-16 00:19:00	0.006985070911722142	3109.5	0.9999196012220615	
2024-04-16 00:20:00	0.008439788620470439	3146.0	0.9992848061029879	0.0001589319771137953
2024-04-16 00:21:00	0.009116993511631586	3159.5	0.9989713562272512	0.0001582528881152081
2024-04-16 00:22:00	0.008477752220965919	3095.5	0.9993539008237764	
2024-04-16 00:23:00	0.007702756828780813	3002.0	0.9997501665556295	
2024-04-16 00:24:00	0.0070570785447126826	2941.0	0.9997449846990819	0.00017001020061203673
2024-04-16 00:25:00	0.007256046662125341	2936.0	0.9994891008174387	0.00017029972752043596
2024-04-16 00:26:00	0.007503939729823346	2887.0	0.9995670245930032	
2024-04-16 00:27:00	0.006765987256637168	2825.0	0.9998230088495575	
2024-04-16 00:28:00	0.006145496097295335	2754.5	1.0	
2024-04-16 00:29:00	0.006159281452658884	2698.5	1.0	
2024-04-16 00:30:00	0.0063054731323722146	2670.5	1.0	
2024-04-16 00:31:00	0.006397222137983321	2638.0	0.9998104624715694	0.00018953752843062926
2024-04-16 00:32:00	0.006940151560178305	2692.0	0.999535661218425	0.00018573551263001485
2024-04-16 00:33:00	0.006888346202646366	2758.5	0.9997281131049484	
2024-04-16 00:34:00	0.006386038771031456	2734.0	1.0	
2024-04-16 00:35:00	0.006357038411579143	2694.5	0.9998144368157358	0.00018556318426424197
2024-04-16 00:36:00	0.007829770859728507	2762.5	0.9993665158371041	0.00018099547511312217
2024-04-16 00:37:00	0.008559517056617253	2799.5	0.9993748883729238	
2024-04-16 00:38:00	0.008454232575068244	2747.5	0.9989990900818926	0.00018198362147406734
2024-04-16 00:39:00	0.009620579699656233	2763.5	0.9983716301791207	0.0001809299800977022
2024-04-16 00:40:00	0.010026887561489811	2846.0	0.9985066760365425	
2024-04-16 00:41:00	0.009168796383237698	2875.5	0.9987828203790645	
2024-04-16 00:42:00	0.008964521059178958	2813.5	0.9986671405722409	0.00017771459036786921
